"","month","calYear","count","sitename","sitelat","sitelong","equipNO"
"337","11",2017,852,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"338","12",2017,1145,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"339","01",2018,1719,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"340","02",2018,1379,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"341","03",2018,1649,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"342","04",2018,945,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"343","05",2018,369,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"344","06",2018,159,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"345","07",2018,106,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"346","08",2018,222,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"347","09",2018,254,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"348","10",2018,490,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"349","11",2018,995,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"350","12",2018,1352,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"351","01",2019,1402,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"352","02",2019,1274,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"353","03",2019,1512,"Lower Greenstone tk",-44.9321880770577,168.333695141388,100089349
"354","07",2013,49,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"355","08",2013,56,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"356","09",2013,107,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"357","10",2013,276,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"358","11",2013,375,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"359","12",2013,469,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"360","01",2014,479,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"361","02",2014,632,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"362","03",2014,558,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"363","04",2014,592,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"364","05",2014,199,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"365","06",2014,90,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"366","07",2014,48,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"367","08",2014,38,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"368","09",2014,120,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"369","10",2014,388,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"370","11",2014,348,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"371","12",2014,462,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"372","01",2015,707,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"373","02",2015,645,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"374","03",2015,645,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"375","04",2015,761,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"376","05",2015,275,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"377","06",2015,113,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"378","07",2015,21,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"379","08",2015,62,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"380","09",2015,101,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"381","10",2015,308,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"382","11",2015,441,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"383","12",2015,562,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"384","01",2016,637,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"385","02",2016,620,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"386","03",2016,763,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"387","04",2016,618,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"388","05",2016,272,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"389","06",2016,203,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"390","07",2016,50,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"391","08",2016,40,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"392","09",2016,92,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"393","10",2016,336,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"394","11",2016,409,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"395","12",2016,711,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"396","01",2017,678,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"397","02",2017,577,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"398","03",2017,633,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"399","04",2017,785,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"400","05",2017,282,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"401","06",2017,168,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"402","07",2017,55,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"403","08",2017,82,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"404","09",2017,168,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"405","10",2017,497,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"406","11",2017,702,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"407","12",2017,975,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"408","01",2018,785,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"409","02",2018,900,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"410","03",2018,1077,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"411","04",2018,646,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"412","05",2018,303,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"413","06",2018,108,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"414","07",2018,18,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"415","08",2018,17,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"416","09",2018,13,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"417","10",2018,13,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"418","11",2018,5,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"419","12",2018,22,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"420","01",2019,638,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"421","02",2019,610,"Timber Trail (Pureora - Ongarue)",-38.5912714493528,175.590592053643,100095632
"422","11",2018,384,"Te Araroa Puhoi Track",-36.5018743908009,174.65398988001,100122980
"423","12",2018,424,"Te Araroa Puhoi Track",-36.5018743908009,174.65398988001,100122980
"424","01",2019,647,"Te Araroa Puhoi Track",-36.5018743908009,174.65398988001,100122980
"425","02",2019,366,"Te Araroa Puhoi Track",-36.5018743908009,174.65398988001,100122980
"426","03",2019,349,"Te Araroa Puhoi Track",-36.5018743908009,174.65398988001,100122980
"427","11",2012,542,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"428","12",2012,355,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"429","01",2013,1134,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"430","02",2013,342,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"431","03",2013,572,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"432","04",2013,489,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"433","05",2013,219,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"434","06",2013,213,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"435","07",2013,114,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"436","08",2013,102,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"437","09",2013,173,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"438","10",2013,429,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"439","11",2013,419,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"440","12",2013,663,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"441","01",2014,900,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"442","02",2014,841,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"443","03",2014,775,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"444","04",2014,757,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"445","05",2014,280,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"446","06",2014,150,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"447","07",2014,87,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"448","08",2014,129,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"449","09",2014,250,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"450","10",2014,570,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"451","11",2014,505,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"452","12",2014,743,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"453","01",2015,1001,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"454","02",2015,872,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"455","03",2015,830,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"456","04",2015,934,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"457","05",2015,388,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"458","06",2015,160,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"459","07",2015,94,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"460","08",2015,122,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"461","09",2015,223,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"462","10",2015,499,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"463","11",2015,601,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"464","12",2015,904,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"465","01",2016,1076,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"466","02",2016,548,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"467","03",2016,913,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"468","04",2016,752,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"469","05",2016,388,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"470","06",2016,240,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"471","07",2016,141,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"472","08",2016,76,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"473","09",2016,191,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"474","10",2016,434,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"475","11",2016,541,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"476","12",2016,843,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"477","01",2017,1038,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"478","02",2017,714,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"479","03",2017,833,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"480","04",2017,930,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"481","05",2017,319,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"482","06",2017,231,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"483","07",2017,79,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"484","08",2017,112,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"485","09",2017,202,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"486","10",2017,339,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"487","11",2017,838,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"488","12",2017,1092,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"489","01",2018,641,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"490","02",2018,850,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"491","03",2018,960,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"492","04",2018,940,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"493","05",2018,392,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
"494","06",2018,219,"Timber Trail (Pureora - Ongarue)",-38.7238495150492,175.345401407154,100094233
